symptom,disease
nausea,ulcer peptic
vomiting,ulcer peptic
polymyalgia,ulcer peptic
out of breath,ulcer peptic
pain chest,ulcer peptic
hemiplegia,ulcer peptic
gurgle,ulcer peptic
hunger,ulcer peptic
apyrexial,ulcer peptic
nervousness,ulcer peptic
pain,osteomyelitis
redness,osteomyelitis
prostate tender,osteomyelitis
fever,osteomyelitis
difficulty passing urine,osteomyelitis
sore to touch,osteomyelitis
swelling,osteomyelitis
apyrexial,osteomyelitis
erythema,osteomyelitis
abscess bacterial,osteomyelitis
pain foot,osteomyelitis
urinary hesitation,osteomyelitis
heme positive,gastritis
pain abdominal,gastritis
vomiting,gastritis
disequilibrium,gastritis
nausea,gastritis
intoxication,gastritis
haemorrhage,gastritis
guaiac positive,gastritis
pain,gastritis
decreased body weight,gastritis
sore to touch,gastritis
dizziness,gastritis
fever,bacteremia
chill,bacteremia
flushing,bacteremia
unresponsiveness,bacteremia
indifferent mood,bacteremia
urinoma,bacteremia
vomiting,bacteremia
distended abdomen,bacteremia
hypoalbuminemia,bacteremia
pustule,bacteremia
prostatism,bacteremia
diarrhea,bacteremia
abdominal tenderness,bacteremia
pleuritic pain,bacteremia
decreased translucency,bacteremia
pallor,bacteremia
orthopnea,failure kidney
oliguria,failure kidney
slowing of urinary stream,failure kidney
extreme exhaustion,failure kidney
unresponsiveness,failure kidney
hypotension,failure kidney
enuresis,failure kidney
shortness of breath,failure kidney
haemorrhage,failure kidney
prostatism,failure kidney
no status change,failure kidney
bedridden bedridden,failure kidney
fatigue,failure kidney
breakthrough pain,sickle cell anemia
pain back,sickle cell anemia
pain,sickle cell anemia
shortness of breath,sickle cell anemia
snuffle,sickle cell anemia
pain chest,sickle cell anemia
pain abdominal,sickle cell anemia
hepatosplenomegaly,sickle cell anemia
green sputum,sickle cell anemia
apyrexial,sickle cell anemia
headache,sickle cell anemia
orthopnea,failure heart
fatigue,failure heart
dyspnea on exertion,failure heart
dyspnea,failure heart
shortness of breath,failure heart
pansystolic murmur,failure heart
jugular venous distention,failure heart
systolic ejection murmur,failure heart
hypotension,failure heart
angina pectoris,failure heart
hypokinesia,failure heart
cough,upper respiratory infection
throat sore,upper respiratory infection
wheezing,upper respiratory infection
shortness of breath,upper respiratory infection
labored breathing,upper respiratory infection
fever,upper respiratory infection
stuffy nose,upper respiratory infection
non-productive cough,upper respiratory infection
snuffle,upper respiratory infection
indifferent mood,upper respiratory infection
egophony,upper respiratory infection
barking cough,upper respiratory infection
polymyalgia,upper respiratory infection
pleuritic pain,upper respiratory infection
night sweat,upper respiratory infection
dyspnea,upper respiratory infection
productive cough,upper respiratory infection
decreased translucency,upper respiratory infection
rhonchus,upper respiratory infection
rapid shallow breathing,upper respiratory infection
apyrexial,upper respiratory infection
noisy respiration,upper respiratory infection
nasal discharge present,upper respiratory infection
emphysematous change,upper respiratory infection
frail,upper respiratory infection
cystic lesion,upper respiratory infection
symptom aggravating factors,upper respiratory infection
hemodynamically stable,upper respiratory infection
ascites,hepatitis
spontaneous rupture of membranes,hepatitis
tachypnea,hepatitis
pain abdominal,hepatitis
pruritus,hepatitis
anorexia,hepatitis
transaminitis,hepatitis
projectile vomiting,hepatitis
chill,hepatitis
distress respiratory,hepatitis
fever,hepatitis
vomiting,hepatitis
shortness of breath,hypertension pulmonary
Stahli's line,hypertension pulmonary
heavy legs,hypertension pulmonary
breath sounds decreased,hypertension pulmonary
neck stiffness,hypertension pulmonary
dyspnea on exertion,hypertension pulmonary
cyanosis,hypertension pulmonary
hypotension,hypertension pulmonary
leftNBSPatrialNBSPhypertrophy,hypertension pulmonary
paresthesia,deglutition disorder
titubation,deglutition disorder
dysarthria,deglutition disorder
painful swallowing,deglutition disorder
hoarseness,deglutition disorder
stridor,deglutition disorder
spasm,deglutition disorder
asthenia,deglutition disorder
dysdiadochokinesia,deglutition disorder
ataxia,deglutition disorder
achalasia,deglutition disorder
decreased body weight,deglutition disorder
stiffness,deglutition disorder
lesion,deglutition disorder
side pain,deglutition disorder
hot flush,gout
pain,gout
redness,gout
swelling,gout
erythema,gout
emphysematous change,gout
sore to touch,gout
hypokinesia,gout
ascites,gout
patient non compliance,gout
ecchymosis,thrombocytopaenia
monocytosis,thrombocytopaenia
posteriorNBSPrhinorrhea,thrombocytopaenia
haemorrhage,thrombocytopaenia
tachypnea,thrombocytopaenia
fever,thrombocytopaenia
pruritus,thrombocytopaenia
hypotension,thrombocytopaenia
fatigue,thrombocytopaenia
unresponsiveness,hypoglycemia
"hypothermia, natural",hypoglycemia
incoherent,hypoglycemia
qt interval prolonged,hypoglycemia
lameness claudication,hypoglycemia
unconscious state,hypoglycemia
clammy skin,hypoglycemia
polyuria,hypoglycemia
distress respiratory,hypoglycemia
hypotension,hypoglycemia
mediastinal shift,pneumonia aspiration
fever,pneumonia aspiration
clonus,pneumonia aspiration
mental status changes,pneumonia aspiration
decreased translucency,pneumonia aspiration
unresponsiveness,pneumonia aspiration
extreme exhaustion,pneumonia aspiration
stupor,pneumonia aspiration
seizure,pneumonia aspiration
transaminitis,pneumonia aspiration
hemiplegia,pneumonia aspiration
cough,pneumonia aspiration
gurgle,pneumonia aspiration
pain,pneumonia aspiration
diarrhea,pneumonia aspiration
pain abdominal,pneumonia aspiration
fever,colitis
thicken,colitis
green sputum,colitis
vomiting,colitis
nausea and vomiting,colitis
awakening early,colitis
pain,colitis
nausea,colitis
chill,colitis
tenesmus,colitis
urge incontinence,colitis
pain abdominal,colitis
hemodynamically stable,colitis
fecaluria,diverticulosis
constipation,diverticulosis
abscess bacterial,diverticulosis
heme positive,diverticulosis
lightheadedness,diverticulosis
diarrhea,diverticulosis
haemorrhage,diverticulosis
pain,diverticulosis
projectile vomiting,diverticulosis
pneumatouria,diverticulosis
cystic lesion,diverticulosis
anorexia,diverticulosis
nausea,diverticulosis
feeling suicidal,diverticulosis
feeling hopeless,diverticulosis
hallucinations auditory,suicide attempt
sleeplessness,suicide attempt
suicidal,suicide attempt
motor retardation,suicide attempt
weepiness,suicide attempt
unable to concentrate,suicide attempt
todd paralysis,suicide attempt
worry,suicide attempt
fatigue,suicide attempt
tremor,suicide attempt
alcoholic withdrawal symptoms,suicide attempt
agitation,suicide attempt
unresponsiveness,suicide attempt
blackout,suicide attempt
withdraw,suicide attempt
difficulty,suicide attempt
irritable mood,suicide attempt
sensory discomfort,suicide attempt
drowsiness,suicide attempt
formication,suicide attempt
unconscious state,suicide attempt
fever,suicide attempt
cough,suicide attempt
yellow sputum,PneumocystisNBSPcariniiNBSPpneumonia
cachexia,PneumocystisNBSPcariniiNBSPpneumonia
chill,PneumocystisNBSPariniiNBSPpneumonia
decreased body weight,PneumocystisNBSPcariniiNBSPpneumonia
productive cough,PneumocystisNBSPcariniiNBSPpneumonia
myalgia,PneumocystisNBSPcariniiNBSPpneumonia
diarrhea,PneumocystisNBSPcariniiNBSPpneumonia
neck stiffness,PneumocystisNBSPcariniiNBSPpneumonia
hacking cough,PneumocystisNBSPcariniiNBSPpneumonia
dyspareunia,PneumocystisNBSPcariniiNBSPpneumonia
hypokalemia,PneumocystisNBSPcariniiNBSPpneumonia
dyspnea on exertion,PneumocystisNBSPcariniiNBSPpneumonia
poor dentition,PneumocystisNBSPcariniiNBSPpneumonia
transaminitis,PneumocystisNBSPcariniiNBSPpneumonia
non-productive cough,PneumocystisNBSPcariniiNBSPpneumonia
headache,PneumocystisNBSPcariniiNBSPpneumonia
floppy,PneumocystisNBSPcariniiNBSPpneumonia
spontaneous rupture of membranes,PneumocystisNBSPcariniiNBSPpneumonia
inappropriate affect,hepatitis B
tachypnea,hepatitis B
yellow sputum,hepatitis B
projectile vomiting,hepatitis B
poor feeding,hepatitis B
pain abdominal,hepatitis B
abdominal tenderness,hepatitis B
wheelchair bound,hepatitis B
moan,hepatitis B
achalasia,parkinson disease
fall,parkinson disease
stiffness,parkinson disease
withdraw,parkinson disease
agitation,parkinson disease
hemiplegia,parkinson disease
difficulty,parkinson disease
unresponsiveness,parkinson disease
syncope,parkinson disease
facial paresis,parkinson disease
orthostasis,parkinson disease
worry,parkinson disease
drowsiness sleepy,parkinson disease
hematuria,parkinson disease
tremor,parkinson disease
night sweat,parkinson disease
mass of body structure,parkinson disease
lesion,lymphoma
fever,lymphoma
welt,lymphoma
transaminitis,lymphoma
decreased body weight,lymphoma
ataxia,lymphoma
tinnitus,lymphoma
hydropneumothorax,lymphoma
superimposition,lymphoma
haemoptysis,lymphoma
fatigue tired,lymphoma
polydypsia,lymphoma
difficulty passing urine,lymphoma
sore to touch,hyperglycemia
pruritus,hyperglycemia
feeling strange,hyperglycemia
pustule,hyperglycemia
cushingoid facies cushingoidNBSPhabitus,hyperglycemia
decreased body weight,hyperglycemia
mood depressed,hyperglycemia
estrogen use,hyperglycemia
wheezing,hyperglycemia
ascites,hyperglycemia
seizure,hyperglycemia
uncoordination,encephalopathy
asterixis,encephalopathy
haemorrhage,encephalopathy
drowsiness sleepy,encephalopathy
absences finding,encephalopathy
posturing,encephalopathy
aura,encephalopathy
tonic seizures,encephalopathy
debilitation,encephalopathy
consciousness clear,encephalopathy
unresponsiveness,encephalopathy
thicken,encephalopathy
hypokinesia,encephalopathy
shortness of breath,tricuspid valve insufficiency
pain,tricuspid valve insufficiency
vomiting,tricuspid valve insufficiency
nausea,tricuspid valve insufficiency
bradycardia,tricuspid valve insufficiency
pain abdominal,tricuspid valve insufficiency
fever,tricuspid valve insufficiency
cicatrisation,tricuspid valve insufficiency
mediastinal shift,tricuspid valve insufficiency
impaired cognition,tricuspid valve insufficiency
drool,Alzheimer's disease
agitation,Alzheimer's disease
nightmare,Alzheimer's disease
rhonchus,Alzheimer's disease
consciousness clear,Alzheimer's disease
pin-point pupils,Alzheimer's disease
bedridden bedridden,Alzheimer's disease
frail,Alzheimer's disease
tremor resting,Alzheimer's disease
hyperkalemia,Alzheimer's disease
facial paresis,Alzheimer's disease
groggy,Alzheimer's disease
muscle twitch,Alzheimer's disease
wheelchair bound,Alzheimer's disease
tremor,Alzheimer's disease
cough,Alzheimer's disease
fever,Alzheimer's disease
diarrhea,candidiasis oralcandidiasis
throat sore,candidiasis oralcandidiasis
decreased body weight,candidiasis oralcandidiasis
chill,candidiasis oralcandidiasis
headache,candidiasis oralcandidiasis
abdominal tenderness,candidiasis oralcandidiasis
patient non compliance,candidiasis oralcandidiasis
photophobia,candidiasis oralcandidiasis
night sweat,candidiasis oralcandidiasis
painful swallowing,candidiasis oralcandidiasis
poor dentition,candidiasis oralcandidiasis
transaminitis,candidiasis oralcandidiasis
non-productive cough,candidiasis oralcandidiasis
adverse reaction adverse effect,candidiasis oralcandidiasis
abdominal bloating,candidiasis oralcandidiasis
asthenia,neuropathy
numbness,neuropathy
nausea and vomiting,neuropathy
awakening early,neuropathy
hydropneumothorax,neuropathy
superimposition,neuropathy
fatigability,neuropathy
tenesmus,neuropathy
pain,neuropathy
slowing of urinary stream,neuropathy
shortness of breath,kidney disease
hyperkalemia,kidney disease
pain chest,kidney disease
fever,kidney disease
gravida ,kidney disease
bleeding of vagina,kidney disease
para ,fibroid tumor
haemorrhage,fibroid tumor
abortion,fibroid tumor
intermenstrual heavy bleeding,fibroid tumor
muscle hypotonia hypotonic,fibroid tumor
previous pregnancies ,fibroid tumor
shortness of breath,fibroid tumor
fever,fibroid tumor
heartburn,fibroid tumor
primigravida,fibroid tumor
abnormally hard consistency,fibroid tumor
proteinemia,fibroid tumor
fall,glaucoma
distended abdomen,glaucoma
unsteady gait,glaucoma
paresthesia,glaucoma
hyponatremia,glaucoma
agitation,glaucoma
unconscious state,glaucoma
burning sensation,glaucoma
lesion,glaucoma
mass of body structure,glaucoma
thicken,neoplasm metastasis
tumor cell invasion,neoplasm metastasis
metastatic lesion,neoplasm metastasis
pain neck,neoplasm metastasis
lung nodule,neoplasm metastasis
pain,neoplasm metastasis
pain abdominal,neoplasm metastasis
food intolerance,neoplasm metastasis
mass of body structure,neoplasm metastasis
atypia,neoplasm metastasis
lesion,malignant tumor of colon carcinoma colon
prostatism,malignant tumor of colon carcinoma colon
constipation,malignant tumor of colon carcinoma colon
general discomfort,malignant tumor of colon carcinoma colon
diarrhea,malignant tumor of colon carcinoma colon
pain abdominal,malignant tumor of colon carcinoma colon
urinary hesitation,malignant tumor of colon carcinoma colon
dizzy spells,malignant tumor of colon carcinoma colon
shooting pain,malignant tumor of colon carcinoma colon
bradycardia,malignant tumor of colon carcinoma colon
vomiting,malignant tumor of colon carcinoma colon
systolic ejection murmur,malignant tumor of colon carcinoma colon
nausea,malignant tumor of colon carcinoma colon
hyperemesis,malignant tumor of colon carcinoma colon
polydypsia,malignant tumor of colon carcinoma colon
polyuria,ketoacidosis diabetic
vomiting,ketoacidosis diabetic
nausea,ketoacidosis diabetic
pain abdominal,ketoacidosis diabetic
milky,ketoacidosis diabetic
feeling strange,ketoacidosis diabetic
gurgle,ketoacidosis diabetic
nervousness,ketoacidosis diabetic
abdominal tenderness,ketoacidosis diabetic
regurgitates after swallowing,ketoacidosis diabetic
vision blurred,ketoacidosis diabetic
urinary hesitation,ketoacidosis diabetic
diarrhea,ketoacidosis diabetic
seizure,ketoacidosis diabetic
aura,ketoacidosis diabetic
drowsiness,tonic-clonic epilepsy tonic-clonic seizures
lip smacking,tonic-clonic epilepsy tonic-clonic seizures
myoclonus,tonic-clonic epilepsy tonic-clonic seizures
tremor,tonic-clonic epilepsy tonic-clonic seizures
phonophobia,tonic-clonic epilepsy tonic-clonic seizures
rolling of eyes,tonic-clonic epilepsy tonic-clonic seizures
sleepy,tonic-clonic epilepsy tonic-clonic seizures
hirsutism,tonic-clonic epilepsy tonic-clonic seizures
moody,tonic-clonic epilepsy tonic-clonic seizures
muscle twitch,tonic-clonic epilepsy tonic-clonic seizures
unresponsiveness,tonic-clonic epilepsy tonic-clonic seizures
headache,tonic-clonic epilepsy tonic-clonic seizures
ambidexterity,tonic-clonic epilepsy tonic-clonic seizures
absences finding,tonic-clonic epilepsy tonic-clonic seizures
spasm,tonic-clonic epilepsy tonic-clonic seizures
decreased body weight,tonic-clonic epilepsy tonic-clonic seizures
tumor cell invasion,tonic-clonic epilepsy tonic-clonic seizures
pulsusNBSPparadoxus,malignantNBSPneoplasms
gravida ,malignantNBSPneoplasms
mass of body structure,malignantNBSPneoplasms
lesion,malignantNBSPneoplasms
heartburn,malignantNBSPneoplasms
night sweat,malignantNBSPneoplasms
thicken,malignantNBSPneoplasms
chill,malignantNBSPneoplasms
decreased translucency,malignantNBSPneoplasms
pain abdominal,malignantNBSPneoplasms
dullness,malignantNBSPneoplasms
food intolerance,malignantNBSPneoplasms
distress respiratory,malignantNBSPneoplasms
hypotension,malignantNBSPneoplasms
hemiplegia,respiratory failure
snore,respiratory failure
unresponsiveness,respiratory failure
productive cough,respiratory failure
dyspnea,respiratory failure
tachypnea,respiratory failure
hyperkalemia,respiratory failure
hypokinesia,respiratory failure
sinus rhythm,respiratory failure
general unsteadiness,respiratory failure
bruit,respiratory failure
consciousness clear,respiratory failure
shortness of breath,respiratory failure
lesion,respiratory failure
redness,respiratory failure
mass of body structure,melanoma
paraparesis,melanoma
fever,melanoma
gravida ,melanoma
pain,melanoma
pruritus,melanoma
mass in breast,melanoma
vomiting,melanoma
diarrhea,melanoma
pain abdominal,gastroenteritis
breath-holding spell,gastroenteritis
nausea,gastroenteritis
decreased body weight,gastroenteritis
sore to touch,gastroenteritis
scleralNBSPicterus,gastroenteritis
fever,gastroenteritis
myalgia,gastroenteritis
hyponatremia,gastroenteritis
retch,gastroenteritis
mass of body structure,gastroenteritis
decreased body weight,gastroenteritis
lesion,malignant neoplasm of lung carcinoma of lung
cough,malignant neoplasm of lung carcinoma of lung
lung nodule,malignant neoplasm of lung carcinoma of lung
shortness of breath,malignant neoplasm of lung carcinoma of lung
haemoptysis,malignant neoplasm of lung carcinoma of lung
debilitation,malignant neoplasm of lung carcinoma of lung
gurgle,malignant neoplasm of lung carcinoma of lung
ache,malignant neoplasm of lung carcinoma of lung
rale,malignant neoplasm of lung carcinoma of lung
night sweat,malignant neoplasm of lung carcinoma of lung
decreased translucency,malignant neoplasm of lung carcinoma of lung
asthenia,malignant neoplasm of lung carcinoma of lung
metastatic lesion,malignant neoplasm of lung carcinoma of lung
agitation,malignant neoplasm of lung carcinoma of lung
irritable mood,malignant neoplasm of lung carcinoma of lung
energy increased,manic disorder
suicidal,manic disorder
hypersomnia,manic disorder
feeling suicidal,manic disorder
blanch,manic disorder
hallucinations auditory,manic disorder
hallucinations visual,manic disorder
elation,manic disorder
verbal auditory hallucinations,manic disorder
feeling hopeless,manic disorder
difficulty,manic disorder
decompensation,manic disorder
verbally abusive behavior,manic disorder
suicidal,manic disorder
feeling suicidal,manic disorder
nightmare,personality disorder
feeling hopeless,personality disorder
transsexual,personality disorder
hallucinations auditory,personality disorder
irritable mood,personality disorder
sleeplessness,personality disorder
agitation,personality disorder
weepiness,personality disorder
mood depressed,personality disorder
scratch marks,personality disorder
nausea and vomiting,personality disorder
extreme exhaustion,personality disorder
side pain,personality disorder
worry,personality disorder
enuresis,personality disorder
homelessness,personality disorder
nervousness,personality disorder
ascites,personality disorder
pruritus,personality disorder
mass of body structure,primary carcinoma of the liver cells
splenomegaly,primary carcinoma of the liver cells
lesion,primary carcinoma of the liver cells
paresis,primary carcinoma of the liver cells
tumor cell invasion,primary carcinoma of the liver cells
room spinning,primary carcinoma of the liver cells
haemorrhage,primary carcinoma of the liver cells
thicken,primary carcinoma of the liver cells
indifferent mood,primary carcinoma of the liver cells
cachexia,primary carcinoma of the liver cells
"hypothermia, natural",primary carcinoma of the liver cells
pain abdominal,primary carcinoma of the liver cells
hepatomegaly,primary carcinoma of the liver cells
hematocrit decreased,primary carcinoma of the liver cells
stupor,primary carcinoma of the liver cells
decreased body weight,primary carcinoma of the liver cells
shortness of breath,primary carcinoma of the liver cells
cough,primary carcinoma of the liver cells
behavior showing increased motor activity,emphysema pulmonary
scar tissue,emphysema pulmonary
dyspnea on exertion,emphysema pulmonary
coordination abnormal,emphysema pulmonary
myalgia,emphysema pulmonary
hypercapnia,emphysema pulmonary
clammy skin,emphysema pulmonary
has religious belief,emphysema pulmonary
room spinning,emphysema pulmonary
moan,emphysema pulmonary
night sweat,emphysema pulmonary
cachexia,emphysema pulmonary
symptom aggravating factors,emphysema pulmonary
dyspnea,emphysema pulmonary
rale,emphysema pulmonary
flushing,emphysema pulmonary
painful swallowing,emphysema pulmonary
arthralgia,emphysema pulmonary
choke,emphysema pulmonary
tenesmus,emphysema pulmonary
constipation,emphysema pulmonary
haemorrhage,hemorrhoids
bowel sounds decreased,hemorrhoids
decreased stool caliber,hemorrhoids
nausea and vomiting,hemorrhoids
hunger,hemorrhoids
diarrhea,hemorrhoids
dizziness,hemorrhoids
hyponatremia,hemorrhoids
clonus,hemorrhoids
pain,hemorrhoids
achalasia,hemorrhoids
burning sensation,hemorrhoids
guaiac positive,hemorrhoids
numbness of hand,hemorrhoids
wheezing,hemorrhoids
cough,hemorrhoids
shortness of breath,spasm bronchial
scar tissue,spasm bronchial
apyrexial,spasm bronchial
no known drug allergies,spasm bronchial
pain,spasm bronchial
productive cough,spasm bronchial
throat sore,spasm bronchial
dyspnea,spasm bronchial
chest tightness,spasm bronchial
hypoxemia,spasm bronchial
tachypnea,spasm bronchial
sensory discomfort,spasm bronchial
fever,spasm bronchial
vomiting,spasm bronchial
rhonchus,spasm bronchial
hemiplegia,spasm bronchial
fremitus,spasm bronchial
clonus,spasm bronchial
egophony,spasm bronchial
facial paresis,spasm bronchial
aphagia,spasm bronchial
muscle twitch,spasm bronchial
paralyse,spasm bronchial
low back pain,spasm bronchial
charleyhorse,spasm bronchial
out of breath,obesity morbid
sedentary,obesity morbid
angina pectoris,obesity morbid
cough,obesity morbid
unhappy,obesity morbid
labored breathing,obesity morbid
"hypothermia, natural",obesity morbid
dyspnea,obesity morbid
hematocrit decreased,obesity morbid
wheezing,obesity morbid
hypoxemia,obesity morbid
renal angle tenderness,obesity morbid
feels hot/feverish,obesity morbid
fever,pyelonephritis
pain,pyelonephritis
urgency ofNBSPmicturition,pyelonephritis
hematuria,pyelonephritis
vomiting,pyelonephritis
chill,pyelonephritis
diarrhea,pyelonephritis
nausea,pyelonephritis
pain abdominal,pyelonephritis
myalgia,pyelonephritis
fever,pyelonephritis
chill,pyelonephritis
pleuritic pain,endocarditis
thicken,endocarditis
myalgia,endocarditis
apyrexial,endocarditis
night sweat,endocarditis
flare,endocarditis
shortness of breath,endocarditis
orthopnea,endocarditis
abscess bacterial,endocarditis
hypotension,endocarditis
cough,endocarditis
metastatic lesion,endocarditis
breath sounds decreased,endocarditis
decreased body weight,endocarditis
NBSP,endocarditis
pulsusNBSPparadoxus,endocarditis
hypokinesia,endocarditis
pericardial friction rub,effusion pericardial pericardial effusion body substance
dyspnea,effusion pericardial pericardial effusion body substance
shortness of breath,effusion pericardial pericardial effusion body substance
hemodynamically stable,effusion pericardial pericardial effusion body substance
cardiomegaly,effusion pericardial pericardial effusion body substance
hypotension,effusion pericardial pericardial effusion body substance
sputum purulent,effusion pericardial pericardial effusion body substance
facial paresis,effusion pericardial pericardial effusion body substance
pain,effusion pericardial pericardial effusion body substance
oliguria,effusion pericardial pericardial effusion body substance
blackout,effusion pericardial pericardial effusion body substance
intoxication,effusion pericardial pericardial effusion body substance
tremor,chronic alcoholic intoxication
hallucinations auditory,chronic alcoholic intoxication
suicidal,chronic alcoholic intoxication
hoard,chronic alcoholic intoxication
irritable mood,chronic alcoholic intoxication
feeling hopeless,chronic alcoholic intoxication
feeling suicidal,chronic alcoholic intoxication
neologism,chronic alcoholic intoxication
seizure,chronic alcoholic intoxication
homelessness,chronic alcoholic intoxication
sleeplessness,chronic alcoholic intoxication
unconscious state,chronic alcoholic intoxication
panic,chronic alcoholic intoxication
breath sounds decreased,chronic alcoholic intoxication
shortness of breath,chronic alcoholic intoxication
dyspnea,pneumothorax
cardiovascular finding cardiovascular event,pneumothorax
haemoptysis,pneumothorax
cough,pneumothorax
hypercapnia,pneumothorax
soft tissue swelling,pneumothorax
prostatism,pneumothorax
agitation,pneumothorax
unsteady gait,delirium
withdraw,delirium
hyponatremia,delirium
verbally abusive behavior,delirium
feeling suicidal,delirium
unresponsiveness,delirium
worry,delirium
drowsiness sleepy,delirium
hallucinations auditory,delirium
suicidal,delirium
fever,delirium
diarrhea,delirium
transaminitis,neutropenia
splenomegaly,neutropenia
night sweat,neutropenia
apyrexial,neutropenia
lesion,neutropenia
snuffle,neutropenia
chill,neutropenia
cough,neutropenia
monoclonal,neutropenia
hypocalcemia result,neutropenia
oliguria,neutropenia
rhd positive,neutropenia
distress respiratory,neutropenia
cyanosis,hyperbilirubinemia
tachypnea,hyperbilirubinemia
para ,hyperbilirubinemia
bradycardia,hyperbilirubinemia
breech presentation,hyperbilirubinemia
cushingoid facies cushingoidNBSPhabitus,hyperbilirubinemia
cough,hyperbilirubinemia
myalgia,hyperbilirubinemia
uncoordination,influenza
fever,influenza
pleuritic pain,influenza
snuffle,influenza
throat sore,influenza
malaise,influenza
debilitation,influenza
symptom aggravating factors,influenza
chill,influenza
scleralNBSPicterus,influenza
nasal flaring,influenza
dysuria,influenza
lip smacking,influenza
headache,influenza
sneeze,influenza
snore,influenza
green sputum,influenza
shortness of breath,influenza
distress respiratory,influenza
blackout,influenza
extreme exhaustion,influenza
intoxication,dependence
tremor,dependence
agitation,dependence
suicidal,dependence
homelessness,dependence
prostatism,dependence
lethargy,dependence
seizure,dependence
muscle twitch,dependence
stuffy nose,dependence
feeling hopeless,dependence
heavy legs,dependence
rale,dependence
hypokinesia,thrombus
anorexia,thrombus
hypertonicity,thrombus
shortness of breath,thrombus
hypoalbuminemia,thrombus
pruritus,thrombus
sore to touch,thrombus
hemodynamically stable,thrombus
facial paresis,thrombus
vomiting,thrombus
stool color yellow,thrombus
moan,cholecystitis
nausea,cholecystitis
pain abdominal,cholecystitis
Murphy's sign,cholecystitis
flatulence,cholecystitis
colic abdominal,cholecystitis
pain,cholecystitis
ascites,cholecystitis
diarrhea,cholecystitis
qt interval prolonged,cholecystitis
cardiovascular finding cardiovascular event,cholecystitis
groggy,cholecystitis
sinus rhythm,cholecystitis
gasping for breath,cholecystitis
constipation,cholecystitis
feces in rectum,cholecystitis
abnormally hard consistency,cholecystitis
pain abdominal,herniaNBSPhiatal
fatigability,herniaNBSPhiatal
prodrome,herniaNBSPhiatal
vomiting,herniaNBSPhiatal
nausea,herniaNBSPhiatal
myalgia,herniaNBSPhiatal
hyponatremia,herniaNBSPhiatal
sore to touch,herniaNBSPhiatal
general discomfort,herniaNBSPhiatal
dyspnea on exertion,herniaNBSPhiatal
asterixis,herniaNBSPhiatal
guaiac positive,herniaNBSPhiatal
numbness of hand,herniaNBSPhiatal
headache,herniaNBSPhiatal
photophobia,herniaNBSPhiatal
ambidexterity,migraine disorders
vomiting,migraine disorders
dizziness,migraine disorders
numbness,migraine disorders
nausea,migraine disorders
fever,migraine disorders
splenomegaly,migraine disorders
hypoproteinemia,pancytopenia
fatigue,pancytopenia
haemorrhage,pancytopenia
fatigability,pancytopenia
cushingoid facies cushingoidNBSPhabitus,pancytopenia
stool color yellow,pancytopenia
colic abdominal,pancytopenia
vomiting,cholelithiasis biliary calculus
nausea,cholelithiasis biliary calculus
pain abdominal,cholelithiasis biliary calculus
pain,cholelithiasis biliary calculus
cushingoid facies cushingoidNBSPhabitus,cholelithiasis biliary calculus
ascites,cholelithiasis biliary calculus
thicken,cholelithiasis biliary calculus
sore to touch,cholelithiasis biliary calculus
diarrhea,cholelithiasis biliary calculus
apyrexial,cholelithiasis biliary calculus
palpitation,cholelithiasis biliary calculus
leftNBSPatrialNBSPhypertrophy,tachycardia sinus
sweat sweating increased,tachycardia sinus
alcohol binge episode,tachycardia sinus
pressure chest,tachycardia sinus
scar tissue,tachycardia sinus
cardiovascular finding cardiovascular event,tachycardia sinus
orthostasis,tachycardia sinus
shortness of breath,tachycardia sinus
t wave inverted,tachycardia sinus
vomiting,tachycardia sinus
pain abdominal,tachycardia sinus
abscess bacterial,ileus
abdomen acute,ileus
air fluid level,ileus
catching breath,ileus
abdominal tenderness,ileus
nausea,ileus
sore to touch,ileus
flatulence,ileus
diarrhea,ileus
mass of body structure,ileus
apyrexial,ileus
constipation,ileus
thicken,ileus
gravida ,ileus
pain abdominal,ileus
flatulence,adhesion
pain,adhesion
large-for-dates fetus,adhesion
para ,adhesion
vomiting,adhesion
lung nodule,adhesion
breech presentation,adhesion
shortness of breath,adhesion
decreased body weight,adhesion
immobile,adhesion
unsteady gait,adhesion
hallucinations visual,adhesion
feeling suicidal,adhesion
loose associations,delusion
giddy mood,delusion
feeling hopeless,delusion
agitation,delusion
hallucinations auditory,delusion
irritable mood,delusion
sleeplessness,delusion
neologism,delusion
homicidal thoughts,delusion
disturbed family,delusion
worry,delusion
decompensation,delusion
verbally abusive behavior,delusion
catatonia,delusion
suicidal,delusion
terrify,delusion
blackout,delusion
weepiness,delusion
impaired cognition,delusion
irritable mood,delusion
agitation,delusion
extreme exhaustion,affect labile
sleeplessness,affect labile
enuresis,affect labile
patient non compliance,affect labile
feeling hopeless,affect labile
hallucinations visual,affect labile
bedridden bedridden,affect labile
prostatism,affect labile
systolic murmur,decubitus ulcer
frail,decubitus ulcer
fever,decubitus ulcer
